data,description,source,link,Image_link,similar_images
2020-08-26T17:42:54-07:00,"The Republican National Convention is underway, and it ­offers a hopeful, pro-American agenda that stands in stark contrast to the radicalism that radiated out of the Democratic National Convention last week. The Democrats’ convention ­revealed a disturbing truth about the party’s November ticket. While Joe Biden’s name is inscribed there as a sort of nod to a moderate past,",nypost,https://nypost.com/2020/08/25/the-rncs-aspirational-message-couldnt-be-more-different-from-dems-radicalism/,https://nypost.com/wp-content/uploads/sites/2/2020/08/trumpworkers.jpg?quality=75&amp;strip=all&amp;w=1024,"[219, 230, 19]"
2022-08-11T07:43:53-07:00,"Answering questions at the FBI Omaha, Nebraska field office, FBI Director Christopher Wray said Wednesday he couldn't talk about FBI agents searching Mar-a-Lago, the home of former President Donald Trump, but did say that he is &quot;always concerned&quot; about the threats to law enforcement. &quot;Well, as I'm sure you can appreciate that's not something I can talk about,&quot; Wray said,",go,https://abcnews.go.com/Politics/fbi-director-declines-comment-mar-lago-raid-decries/story?id=88214381,https://s.abcnews.com/images/US/christopher-wray-fbi-ap-jt-220810_1660168192912_hpMain_16x9_992.jpg,"[220, 19, 3]"
2019-01-31T16:16:00-08:00,"It’s not true that the government shutdown, concluded over the weekend after 35 days of shutdown, accomplished “nothing.” President Trump did not score a policy victory on the issue that led",washingtontimes,https://www.washingtontimes.com/news/2019/jan/28/editorial-the-shutdown-revealed-democrats-scheme-t/,https://twt-thumbs.washtimes.com/media/image/2019/01/09/trump_29991_c0-221-5314-3320_s1200x700.jpg?3e9b89811f65eb9216aa312c5f8be0eca46d83a4,"[221, 230, 211]"
2021-01-09T03:20:03-08:00,"The chaos at the U.S. Capitol on Wednesday wasn’t typical. Nor was the coverage. Footage carried live by cable news and clips and photos shared across social media were jolting. One image showed a man who had broken into the building sitting in a chair, foot on desk, in House Speaker Nancy Pelosi’s office. A video clip showed a crowd chasing a police officer as he retreated up",niemanlab,https://www.niemanlab.org/2021/01/the-insurrection-at-the-capitol-challenged-the-way-newsrooms-frame-unrest/,https://www.niemanlab.org/images/capitol-riots-jan-6-2020-cc-700x467.jpg,"[222, 175, 134]"
2022-01-01T16:37:48-08:00,"Seven hundred and twenty five people have been arrested in connection with the riot at the US Capitol, the Department of Justice said in a year-end update on its investigation. DOJ officials broke down the arrests, convictions, and sentences of those accused of involvement in the January 6, 2021, storming of the Capitol. The department said 165 of the 725 arrested — around 22%",businessinsider,https://www.businessinsider.com/capitol-riot-725-arrested-seeking-350-more-2022-1,https://i.insider.com/60e134be5e8a8e0018769408?width=1200&amp;format=jpeg,"[223, 211, 19]"
2023-03-09T07:59:23-08:00,"Fox News conspiracy theorist Tucker Carlson began airing footage this week of the January 6th insurrection, which House Speaker Kevin McCarthy gifted to him exclusively. And just as I anticipated, the footage was manipulated and selectively edited to fit an extreme MAGA narrative espoused by Carlson, former President Donald Trump and the leaders of the new Republican House",cnn,https://www.cnn.com/2023/03/08/opinions/tucker-carlson-mccarthy-january-6-capitol-footage-fanone/index.html,https://cdn.cnn.com/cnnnext/dam/assets/230308000435-01-trump-mccarthy-carlson-split-super-tease.jpg,"[224, 151, 118]"
2020-11-04T15:24:55-08:00,"Twitter and Facebook have continued to restrict and label posts from President Donald Trump after yesterday’s presidential election, this time addressing a baseless claim that Democratic officials were manipulating vote counts in key states. Twitter flagged the tweet and restricted its reach, saying it was “disputed and might be misleading.” Facebook added a general warning",theverge,https://www.theverge.com/2020/11/4/21549258/twitter-facebook-trump-tweet-label-misinformation-ballot-count-election,https://cdn.vox-cdn.com/thumbor/dKWaGMFQkHt5pefKmRpAnx32318=/0x0:6720x4480/1200x628/filters:focal(3360x2240:3361x2241)/cdn.vox-cdn.com/uploads/chorus_asset/file/22011810/1229455159.jpg,"[225, 230, 19]"
2019-07-12T06:52:38-07:00,"WASHINGTON (AP) — President Donald Trump used a White House conference Thursday to applaud far-right social media provocateurs even as he conceded that some of them are extreme in their views. Trump, who has weaponized social media to eviscerate opponents and promote himself, led a “social media summit” of like-minded critics of Big Tech, excluding representatives from the",apnews,https://www.apnews.com/6bffba9456e5419190a5478117b30607,https://storage.googleapis.com/afs-prod/media/3110c191218f460b9ce87673b4a4ecf7/3000.jpeg,"[226, 19, 3]"
2019-08-21T08:12:02-07:00,"e needed a game-changing performance. He didn't deliver one. Advantage, Hillary.",townhall,http://townhall.com/tipsheet/guybenson/2016/10/20/analysis-a-status-quo-debate-n2234950,https://media.townhall.com/cdn/hodl/2016/293/597f5518-ff0d-48a0-b344-b8374a73493c.jpg,"[128, 227, 198]"
2018-10-04T14:15:38-07:00,"In baseball, when a team trades a player to another team each side expects a benefit in return. Not so in recent years when it comes to trade agreements between the U.S. and other countries.",townhall,https://townhall.com/columnists/calthomas/2018/10/04/a-victory-on-trade-n2525091,https://media.townhall.com/cdn/hodl/2018/274/5e53453f-a7fd-46ef-95bd-123d80e94f3d.jpg,"[228, 230, 19]"
2018-07-19T15:10:52-07:00,"Seeking to quell the furor over his support of Vladimir Putin, President Donald Trump said Tuesday that he accepts the U.S. intelligence community's assessment that Russians interfered with the 2016 election – but that others could have been involved as well.",usatoday,https://www.usatoday.com/story/news/politics/2018/07/17/trump-addresses-summit-criticism/790354002/,https://www.gannett-cdn.com/-mm-/f779224ebb92aadbb5297183a69512bff8285591/c=0-92-3016-1796/local/-/media/2018/07/16/USATODAY/USATODAY/636673597582956961-GTY-1000226010-101537223.JPG?width=3016&amp;height=1704&amp;fit=crop&amp;format=pjpg&amp;auto=webp,"[229, 19, 3]"
2020-11-04T21:50:01-08:00,"When Donald Trump narrowly won Wisconsin in 2016 to clinch the presidency, he carried 23 counties that had previously voted for President Barack Obama. But when Joe Biden was projected on Wednesday to put Wisconsin back in the Democratic column, he was on track to pry back just two of them: Door and Sauk. Rather than flipping more Obama-Trump counties, Biden instead exceeded",washingtonpost,https://www.washingtonpost.com/politics/america-divided-rural-urban/2020/11/04/8ddac854-1ebf-11eb-b532-05c751cd5dc2_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ZSRHD5Q64UI6XLKTJQP5USMQPU.jpg&amp;w=1440,"[230, 211, 19]"
2019-10-17T06:17:13-07:00,"Fox News senior judicial analyst Andrew Napolitano said early Tuesday that Hunter Biden's work overseas &quot;looks bad, but none of it is criminal.&quot; &quot;All of it looks bad, but none of it is criminal. And you know this is the way ... the Chinese operate,&quot; Napolitano said on &quot;Fox &amp; Friends.&quot; &quot;They find someone who they think will gain them a toehold in American society and they offer",thehill,https://thehill.com/homenews/media/465836-fox-news-legal-analyst-hunter-bidens-work-overseas-looks-bad-but-none-of-it-is,https://thehill.com/wp-content/uploads/sites/2/2019/10/newsletter-bidens_101419getty.jpg?w=1280,"[231, 198, 230]"
2019-08-28T18:30:07-07:00,"In January, 2012, Jair Bolsonaro, who was then a retired military officer and colorful but not politically relevant far-right congressman, was caught fishing illegally in a federally protected marine-wildlife reserve. Bolsonaro—wearing a white, Speedo-like bathing suit—was discovered in a small, inflatable boat inside the Tamoios Ecological Station, an area with a half-mile",newyorker,https://www.newyorker.com/news/news-desk/the-trump-ally-who-is-allowing-the-amazon-to-burn,"https://media.newyorker.com/photos/5d658bd077ed9800080163aa/16:9/w_1280,c_limit/Pires-AmazonFires.jpg","[232, 230, 129]"
2020-09-07T09:14:28-07:00,"On Sunday, appearing on CNN’s “Reliable Sources” with host Brian Stelter, Jeffrey Goldberg, the editor of The Atlantic, which has been slammed for running a hit piece on President Trump based on anonymous sources, blamed Trump, claiming, “We all have to use anonymous sources, especially in a climate in which the President of the United States tries to actively intimidate",dailywire,https://www.dailywire.com/news/atlantic-editor-defends-using-anonymous-sources-for-trump-hit-piece-back-in-2016-he-blasted-using-anonymous-sources-targeting-him,https://dw-wp-production.imgix.net/2020/09/GettyImages-1044607138.jpg?w=1200&amp;h=800&amp;ixlib=react-9.3.0,"[19, 30, 3]"
2019-08-21T08:12:02-07:00,"If you’re a Republican who has been clinging to the wan hope that Donald Trump might somehow, in his eighth decade on Earth, develop into a plausibly competent president of the United States, the first debate should have been your moment to abandon ship. Trump displayed the factual command of a small child, the emotional stability of a hormonal teen, and the stamina of an old",nymag,http://nymag.com/daily/intelligencer/2016/09/republicans-in-denial-that-debate-exposed-trump-as-unfit.html,https://pyxis.nymag.com/v1/imgs/42e/2b6/6a2532476d64b5bc989d5ed541e8505130-27-donald-trump-debate.1x.rsocial.w1200.jpg,"[234, 230, 19]"
2019-09-26T07:21:40-07:00,"WASHINGTON—Faced with the prospect of impeachment, President Trump and his re-election campaign expressed confidence the effort to boot him from office would give an unlikely boost to his bid for a second term. Mr. Trump’s strategy to convert his latest controversy into a political advantage has been to take the unprecedented step of declassifying—and releasing—a document",wsj,https://www.wsj.com/articles/trump-team-bets-impeachment-will-backfire-on-democrats-11569453432,https://s.wsj.net/img/meta/wsj-social-share.png,"[235, 198, 94]"
2019-05-10T07:17:07-07:00,A president who talks and acts tough on trade has been a long time coming. Donald Trump made getting fair dealing on trade a major plank in his campaign platform and has followed through. China can’t say it wasn’t warned about the imposition this week of additional tariffs on selected goods coming into the United States.,washingtontimes,https://www.washingtontimes.com/news/2019/may/8/editorial-no-cheating-on-friends/,https://twt-thumbs.washtimes.com/media/image/2019/05/08/5_8_2019_trump-3-38201_c0-189-3500-2230_s1200x700.jpg?7829b3503fa443738153e42b9581048b9a0ec9fc,"[236, 154, 19]"
2019-10-17T06:18:47-07:00,"Democrats need to talk about Hunter Biden. Sorry, but they do. The fourth Democratic presidential primary debate opened by asking all 12 participants about impeachment. Once the round-robin was finished, CNN’s Anderson Cooper turned to Joe Biden and asked this carefully phrased question:",vox,https://www.vox.com/2020-presidential-election/2019/10/16/20916760/joe-biden-hunter-biden-democratic-debate-trump-2020,https://cdn.vox-cdn.com/thumbor/ulNO0AwXPnmkIfFeqHSeeg9-a6c=/0x48:3000x1619/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19291605/520783510.jpg.jpg,"[237, 211, 19]"
2019-05-10T07:04:32-07:00,"THE CONFIDENCE, even a certain complacency, that had developed around the likelihood of a successful conclusion to trade talks between China and the United States has given way to tension and uncertainty. On Sunday, President Trump, blaming Beijing for reneging on previously negotiated commitments, tweeted a threat to the effect that he would raise an existing 10 percent",washingtonpost,https://www.washingtonpost.com/opinions/trumps-biggest-mistake-in-the-trade-war-with-china/2019/05/09/cae685a4-7271-11e9-9eb4-0828f5389013_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/GGSYGEDSRAI6THYGL7BO5AACPI.jpg&amp;w=1440,"[238, 230, 19]"
2019-12-19T05:55:16-08:00,"President Donald Trump was impeached by the U.S. House of Representatives Wednesday night, becoming only the third American chief executive to be formally charged under the Constitution’s ultimate remedy for high crimes and misdemeanors. The historic vote split along party lines, much the way it has divided the nation, over a charge that the 45th president abused the power of",apnews,https://apnews.com/d78192d45b176f73ad435ae9fb926ed3,https://storage.googleapis.com/afs-prod/media/122a2ccd3caa4853a9eb94d8ef866033/2811.jpeg,"[19, 30, 3]"
2019-09-25T08:35:48-07:00,"President Trump did not press Ukraine’s president for an investigation of Democratic frontrunner Joseph R. Biden and his son in return for a promise of military aid, according to a transcript of their July phone call released Wednesday by the Justice Department. In the July 25 call, Mr. Trump did raise the Bidens with Ukraine President Volodymyr Zelensky, the transcript shows.",washingtontimes,https://www.washingtontimes.com/news/2019/sep/25/transcript-trumps-call-ukraine-shows-no-link-milit/,https://twt-thumbs.washtimes.com/media/image/2017/01/28/trump_74116_c0-178-3121-1998_s1200x700.jpg?0581d0ad18c5f9deadf9393b0fd0895aab0262bb,"[240, 16, 209]"
2019-05-10T07:00:24-07:00,The U.S. increased tariffs on $200 billion of Chinese goods to 25% Friday as President Trump ratcheted up pressure on Beijing and threatened to impose additional levies on virtually everything China exports to the U.S. The tariff hike went into force hours after U.S. and Chinese negotiators met Thursday in hopes of getting the troubled trade talks back on track. Discussions,wsj,https://www.wsj.com/articles/u-s-to-move-forward-with-china-tariffs-trump-says-11557424081,https://s.wsj.net/img/meta/wsj-social-share.png,"[241, 19, 3]"
2016-08-16T07:18:24-07:00,"Donald Trump called for “extreme vetting” to root out potential terrorists attempting to enter the United States, as the Republican presidential nominee Monday rolled out a three-pronged strategy to fight and win what he described as an ideological war pitting radical Islamists against the West.",washingtontimes,http://www.washingtontimes.com/news/2016/aug/15/trump-wants-extreme-vetting-stop-terrorists-border/,https://twt-thumbs.washtimes.com/media/image/2016/08/15/Trump_c0-116-4296-2622_s1200x700.jpg?8ffd0701637569fb9def3394bdd6cc05921ef57b,"[242, 198, 136]"
2022-08-18T06:32:07-07:00,"Sealed records containing evidence the U.S. Justice Department presented to secure court approval to search Donald Trump's Florida home will be at the heart of a hearing on Thursday, when news organizations will try to persuade a federal judge that the public deserves to see the details. The Justice Department has opposed the release of the affidavit containing the evidence,",reuters,https://www.reuters.com/world/us/fbis-sealed-evidence-that-led-search-trumps-home-focus-court-hearing-2022-08-18/,https://www.reuters.com/resizer/95_LcUmbSSskgB3jTClNaAU_bIA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/CR6POWI4DVINJD5U2XW5UM5KSU.jpg,"[243, 211, 230]"
2019-08-21T08:12:02-07:00,"New allegations of Donald Trump groping women are sending the Republican nominee’s floundering campaign into a tailspin, with precious few days left for the billionaire to try to salvage his presidential bid.",politico,http://www.politico.com/story/2016/10/trump-new-sexual-harassment-allegations-229724,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1155968404/400e6286-f349-4ff1-a456-d79514205cf6/06f80917-6de5-4bdb-948c-1df771a419cc/1280x720/match/image.jpg,"[244, 154, 230]"
2020-12-14T21:29:38-08:00,Republicans are creating “alternate” slates of electoral votes in contested battleground states in the event of a challenge of the presidential election results on the House floor — a move President Trump’s senior advisor Jason Miller previewed on Monday.,breitbart,https://www.breitbart.com/politics/2020/12/14/republicans-in-key-battleground-states-create-alternate-slate-of-electors-to-keep-trumps-legal-challenges-afloat/,https://media.breitbart.com/media/2020/12/Elector-Casts-Vote-640x335.jpg,"[19, 30, 3]"
2022-06-09T06:08:11-07:00,The congressional hearings on the 2021 assault on the U.S. Capitol by Donald Trump supporters will spotlight testimony by the former president's top aides and family members as a House committee seeks to persuade Americans that the riot was an orchestrated attack on democracy.,reuters,https://www.reuters.com/world/us/trump-aides-words-take-center-stage-us-capitol-riot-hearings-open-2022-06-09/,https://www.reuters.com/resizer/AKmiQVVnrYy9FqR3D8-0lnXynhw=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/WLCMXHT42ZLM3GTL4Q3M4ZNUUA.jpg,"[246, 172, 121]"
2019-03-14T21:17:28-07:00,"A dozen Senate Republicans joined Democrats on Thursday to reject President Trump’s emergency declaration at the southern border, rebuking the president on his signature policy issue after he pushed to use funds that weren’t appropriated by Congress.",wsj,https://www.wsj.com/articles/more-gop-senators-take-stand-against-trumps-border-emergency-11552586022,https://s.wsj.net/img/meta/wsj-social-share.png,"[247, 103, 198]"
2022-07-14T06:33:42-07:00,#DontRunJoe,businessinsider,https://www.businessinsider.com/left-wing-group-ad-campaign-tells-joe-biden-dont-run-2022-7,https://i.insider.com/62c82e8b8045920019ae2bd7?width=1200&amp;format=jpeg,"[248, 230, 19]"
2020-12-16T11:02:25-08:00,"WASHINGTON – Congressional Republicans began the long-awaited pivot to recognize Joe Biden as the president-elect following the Electoral College vote Monday. &quot;As soon as he crosses the 270-vote threshold (for victory), I mean there are still a couple of, I guess, last steps in the process, but in my view that's how in this country we decide presidential elections, that's our",usatoday,https://www.usatoday.com/story/news/politics/elections/2020/12/14/electoral-college-republicans-start-accept-president-elect-biden/3897698001/,"https://www.gannett-cdn.com/presto/2020/12/14/USAT/e93e76cc-8989-40a8-8385-a128f34da382-AP_Congress_Virus_Outbreak.jpg?crop=1023,576,x0,y52&amp;width=1023&amp;height=576&amp;format=pjpg&amp;auto=webp","[249, 175, 16]"
2020-10-01T08:10:22-07:00,"Shortly after the first presidential debate ended on Tuesday night, Fox News’s Sean Hannity seized upon two online surveys to declare victory for his friend President Trump. One, from Telemundo, had Trump winning by a 2-to-1 margin, he said. Another, from WGN, had a similarly lopsided result. “Early reviews, instant response, instant polls,” Hannity said. “I’m sure the, you",washingtonpost,https://www.washingtonpost.com/politics/2020/09/30/reliable-polls-show-that-biden-won-debate-so-those-arent-what-trumps-allies-are-highlighting/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://d1i4t8bqe7zgj6.cloudfront.net/09-30-2020/t_2d3698edf08f44e8a535111053905759_name_thumb.jpg&amp;w=1440,"[250, 230, 19]"
2018-10-26T13:56:18-07:00,"President Donald Trump on Wednesday implored politicians to stop questioning the moral character of their opponents, using a rally in Wisconsin to call for a more civil politics hours after a series of suspicious packages were sent to high profile Democrats and CNN.",usatoday,https://www.usatoday.com/story/news/politics/2018/10/24/suspicious-devices-what-donald-trumps-message-maga-rally/1754177002/,"https://www.gannett-cdn.com/presto/2018/10/24/USAT/8d2a99a8-7812-4089-bacb-806b5c16022e-AP_Trump_14.JPG?crop=5312,2990,x0,y0&amp;width=3200&amp;height=1802&amp;format=pjpg&amp;auto=webp","[251, 211, 19]"
